provincia,new_ncart,simbc,tipo_uc,limit_ppal,limit_secu,limit_terc,ind_prod,porc_sue1,posi_sue1,orden_sue1,ggrup_sue1,sgrup_sue1,text_sups1,text_bs1,drenaje_s1,profund_s1,alcalin_s1,porc_pens1,erhidr_s1,ereoli_s1,rocos_s1,anegab_s1,porc_sue2,posi_sue2,orden_sue2,ggrup_sue2,sgrup_sue2,porc_sue3,posi_sue3,orden_sue3,ggrup_sue3,sgrup_sue3,ogc_fid
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,64.0
CATAMARCA,50017.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,65.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,66.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,67.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,68.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,69.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,70.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,71.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,73.0
CATAMARCA,50017.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,118.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,74.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,75.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,76.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,77.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,96.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,78.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,79.0
CATAMARCA,2016.0,EN:ag-1,Asociacion,Erosion hidrica actu,Pedregosidad,-,29.0,60.0,Sector apical y medio de cono,Entisoles,Torriortentes,Torriortentes tapto argico,Arenoso gruesa,Arenosa,Algo Excesivo,120.0,No sodico,3.0,Ligera,-,Interfiere labra,-,40.0,Sector medio y distal de cono,Aridisoles,Haplagirdes,Haplagirdes acuico,0.0,,,,,80.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,81.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,82.0
LA RIOJA,11001.0,ENtc-29,Consociacion,Climatica,Pedregosidad,Pendientes,5.0,100.0,Sector medio y superior de cono,Entisoles,Torriortentes,Torriortentes tipico,Areno-gravillosa,Areno-gravillosa,Excesivo,100.0,No sodico,3.0,Severa,Severa,Compl.cubierto,-,0.0,,,,,0.0,,,,,2402.0
CATAMARCA,50004.0,S,Salinas,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Salinas,Salinas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,83.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,84.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,85.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,86.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,87.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,97.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,98.0
CATAMARCA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,119.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,88.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,89.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,90.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,101.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,91.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,92.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,93.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,94.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,95.0
RIO NEGRO,15040.0,DEpa-1,Complejo,Prof.Efectiva somera,Baja retenc humedad,-,40.0,60.0,Planicie,Aridisoles,Paleoargides,Paleoargides petrocalcico,Franco arenosa,Arcillosa,Bien drenado,36.0,No sodico,1.0,-,-,Impract. maquina,-,40.0,Sector medio y superior de cono,Aridisoles,Calciortides,Calciortides tipico,0.0,,,,,2544.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,99.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,100.0
NEUQUEN,50023.0,R1,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,Rocas,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,730.0
CATAMARCA,16018.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura extendida,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,No sodico,3.0,-,-,Interfiere labra,-,25.0,Llanura extendida,Entisoles,Torrifluventes,Torrifluventes tapto argico,25.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tapto argico,102.0
CATAMARCA,2011.0,EMad-1,Complejo,Climatica,Pendientes,-,3.0,70.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,10.0,Ladera escarpada,Entisoles,Torriortentes,Torriortentes tipico,10.0,Ladera media,Inceptisoles,Vitrandeptes,Vitrandeptes litico,103.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,104.0
CATAMARCA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,105.0
CATAMARCA,16001.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Franco arcillosa,Imperfecto,100.0,No sodico,3.0,Moderada,-,Interfiere labra,-,30.0,Sector apical y medio de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,106.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,111.0
LA RIOJA,11001.0,ENtc-29,Consociacion,Climatica,Pedregosidad,Pendientes,5.0,100.0,Sector medio y superior de cono,Entisoles,Torriortentes,Torriortentes tipico,Areno-gravillosa,Areno-gravillosa,Excesivo,100.0,No sodico,3.0,Severa,Severa,Compl.cubierto,-,0.0,,,,,0.0,,,,,2389.0
CATAMARCA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,107.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,108.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,109.0
CATAMARCA,50017.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,164.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,110.0
CATAMARCA,50017.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,152.0
CATAMARCA,50017.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,112.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,113.0
CATAMARCA,50004.0,S,Salinas,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Salinas,Salinas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,114.0
CATAMARCA,2024.0,ICtc-2,Complejo,Alcalin menos 50cm,Salin en 1ros 50cm,Drenaje deficiente,7.0,50.0,Plano inundable,Inceptisoles,Halacueptes,Halacueptes tipico,Franco arenosa,Areno-franca,Imperfecto,70.0,Moderada,1.0,-,-,-,-,30.0,Llanura extendida,Inceptisoles,Fragiacueptes,Fragiacueptes aerico,10.0,Depresion cerrada,Histosoles,Midifibristes,Medifibristes hidrico,115.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,116.0
CATAMARCA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,117.0
CATAMARCA,2005.0,DGtc-7,Asociacion,Climatica,Erosion hidrica actu,Pedregosidad,29.0,50.0,Llanura,Aridisoles,Cambortides,Cambortides tipico,Areno franca,Franco arenosa,Bien drenado,80.0,Debil,3.0,Moderada,-,Interfiere labra,-,25.0,V?a de escurrimiento,Entisoles,Torrifluventes,Torrifluventes tapto cambico,25.0,V?a de escurrimiento,Entisoles,Torriortentes,Torriortentes tapto cambico,120.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,121.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,122.0
CATAMARCA,16003.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Ladera empinada,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes litico,10.0,Lomadas graniticas,Entisoles,Torriortentes,Torriortentes tipico,123.0
CATAMARCA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,124.0
CATAMARCA,2003.0,DEtc-1,Asociacion,Climatica,Erosion hidrica actu,-,28.0,70.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides tipico,Franco arenosa,Arcillosa,Imperfecto,100.0,Debil,3.0,Moderada,-,Interfiere labra,-,30.0,Sector medio y superior de cono,Aridisoles,Paleoargides,Paleoargides petrocalcico,0.0,,,,,127.0
CATAMARCA,2012.0,ENli-6,Complejo,Climatica,Pendientes,-,6.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,20.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes litico,10.0,Ladera empinada,Entisoles,Torriortentes,Torriortentes tipico,139.0
